搜索关键词,视频BV号,视频标题,评论作者,评论者ID,性别,评论时间,IP属地,点赞数,评论内容
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,褀_,11154236.0,保密,2026-04-14 15:29:47,广东,2.0,我最近在看 B站上的新西游记，和孙悟空哪吒二郎神冒险，确实比真人短剧有意思。
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,蛋没黄的美好,1422576833.0,保密,2026-04-14 19:41:25,广东,2.0,不理解在叫衰什么，剧这种东西不应该是内容大于形式的吗。ai短剧的兴起不是意味着导演资格的下放吗，更多的导演，更低的成本意味着有更多样的作品吧。我相信人民的智慧
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,hussar胡萨尔,468504.0,男,2026-04-15 12:33:37,美国,1.0,即将迎来屎无前例的大便[星星眼][星星眼][星星眼]
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,ogjghghh,17035307.0,保密,2026-04-14 16:39:39,四川,1.0,反正院线也烂，我无所谓都不看的
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,三藏的左轮,3546571113236539.0,男,2026-04-15 00:34:56,江苏,1.0,AI行业一年一次大洗牌。 今天开始，已经大批量的AI短剧漫剧公司开始大面积倒闭了。新的技术和模型一出 立刻淘汰一大批
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,带预言家含辛,37299364.0,男,2026-04-14 12:29:14,上海,2.0,SD2.0确实是颠覆性的，按照这个迭代速度，再发展一代，估计真人短剧就基本消失了，再发展两代，真人长剧和电影也危险了。
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,微小0粒子,423112948.0,保密,2026-04-16 20:28:45,重庆,1.0,我怎么感觉现在的AI是在收割用AI的，他们告诉你用AI能起飞
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,太阳与未来,178134529.0,保密,2026-04-14 15:18:40,广西,7.0,ai漫剧未来肯定是大趋势，10个人半个月就能做出一部80-120分钟的剧，这个产能在以前2d和3d这种流程动画的时代根本不敢想，一部传统2d动画从立项到播出需要至少2-3年，上百人团队
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,一朵小气泡oO,10230342.0,保密,2026-04-18 09:05:10,安徽,1.0,漫剧比仿真人好看多了[笑哭]
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,法式图B,13021252.0,保密,2026-04-15 07:06:35,四川,1.0,感谢UP让我了解这个行业[打call]
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,wonder424,35496152.0,保密,2026-04-14 22:08:24,江苏,23.0,估计后面演员会因为面部的授权问题，从法律上对AI制片进行干预，到时候就看国家层面上怎么协调了……
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,少前人形调交师德尔,3546724729621030.0,保密,2026-04-14 12:06:35,北京,29.0,劣币驱逐良币，假币驱逐劣币，虚拟币驱逐假币。都在文艺圈“创作自由”之时定好了价格。
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,OROCHI_Z,1472661.0,保密,2026-04-14 12:36:31,广东,2.0,现在的中大型公司请玩ai的，都是要你在大厂玩过大厂自己喂的ai才要你，你自学用个人付费使用的也不行，这个就把普通人在职场卡死了入职门槛。
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,君里明,244322403.0,保密,2026-04-15 12:19:29,江西,18.0,"ai剧目前有个问题就是没办法整ip啊……
像hp的ip，整出了游戏，电影，电视剧，主题乐园，各类周边   
ip才是最赚钱的"
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,权李猫,253834423.0,男,2026-04-16 18:12:09,宁夏,1.0,影视最后的封建保留地，也被资本效率和技术平权的组合摧毁了。好事
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,夜之城频道,590871837.0,保密,2026-04-16 18:06:34,山西,1.0,"现在还只是AI终结比赛的晨曦微光，无敌的seedance2.0身后还藏着一个强有力的可灵，AI漫剧天花板我认为不是那些各种吹嘘的玩意，而是一个并没有爆火的作品《天地诡物志》，这个博主的漫剧质量水平完全达到了一线动漫正剧的水平，AI味可以说是业界最低，而这部作品据作者说主要用的是可灵。
这说明，真正杀死比赛的时刻，属于seedance2.0和可灵的战争，斗出来一只怪兽，这只怪兽成本还得非常低，比赛那时就会被彻底终结。"
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,黑暗破坏神达克秀耐达,536522364.0,保密,2026-04-16 15:11:42,河南,1.0,全资进组开始短剧，现在各种虾仁
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,真如自在5111,424680919.0,男,2026-04-15 01:04:39,宁夏,1.0,挺好的，反正进入流量时代以来没怎么看过影视剧，假币驱逐劣币也不错，反正都是乐子。
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,Link零氪不做活动,251795934.0,男,2026-04-15 11:15:29,河北,1.0,一个好看的小说，通过ai生成短剧，总会有人看的。
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,殇无言1314,178859215.0,男,2026-04-15 18:53:10,山东,1.0,有没有人和我一样，觉得各种剧完全比不上小说，简单来说就是自己大脑想象的画面带来的愉悦感远超各种剧的画面，所以无论是先看小说然后看改编的剧，还是先看剧再去看小说，都觉得自己想象的画面更好。
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,目标90,72265108.0,保密,2026-04-16 17:44:54,中国香港,1.0,风水天师2真的让我觉得很夸张，效果和真人98一样
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,单调的心仁,452840.0,保密,2026-04-16 00:19:57,广东,1.0,大伙看视频也就图个乐，我这边的公司可是出来就商业化，大大降低了生产视频的成本，比如做一个3D的品宣视频，需要3D、设计、剧本这些环节，打几个字的时间要花上半个月都不止，但现在我自己用AI给个大概意思生成剧本，再不断完善细节，最后再把剧本扔给即梦2.0，这中间省去了多少环节和成本，直接用数量抽出质量来
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,Lichjj,3494367882906013.0,保密,2026-04-14 12:04:48,重庆,3.0,真人短剧是奄奄一息了，ai短剧就看能火几年难说得很。
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,当麻辣咖啡淋上白切鸡,3493094213290900.0,保密,2026-04-15 21:54:23,广东,1.0,希望有位大佬能直接ai出一部一拳超人，最近看了第三季的第一集，实在没眼看，开了2倍速观看都嫌慢[笑哭]
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,弥敦道三脚猫弥足珍贵,206329878.0,保密,2026-04-15 19:30:47,广东,1.0,最近在学comfy UI  我比较好奇里面的新一代工具是什么，comfy UI是不是已经过时了[笑哭]
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,麻婆豆腐和番茄炒蛋,480036414.0,保密,2026-04-14 23:54:12,上海,1.0,视觉奇观的吸引力不足以吸引人太久的，类比电影电视之于文字和绘画。被打上ai标签的作品，就像转基因食品一样，价低量大用于充饥，或者用于生产资料再生产。人对精神产品的需求是多样性的。流量驱动的，直击人性弱点的“精神饲料”，迟早反噬本体。想象真的难笑，但愿，用了那么多能源，搞出来的竟是下饭神剧，骑车神剧，走路神剧，开车神剧，马桶神剧。电商砸了实体店的锅，有了新兴行业，外卖、快递、网约车。外卖砸了夫妻店的锅，方圆五公里的经济圈不复存在，都低头吧，不要抬头！
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,桃太郎动漫研究所,194205.0,男,2026-04-15 09:45:33,上海,1.0,AI短剧和AI精品是二个东西，我看过另一个采访业者的采访，他说的成本是一半一半，人力和算力成本更站一半，如果抽卡效果不好，遇到算力降智情况，算力成本要超过人力成本，更有受访者表示，现在AI短剧是白菜价，各种倒贴抢市场的氛围，根本不是赚钱，而是为了打出知名度去抢项目，因为项目大头永远在资本方，资本方有时候会货比三家，要求还多，现在是买方市场，根本不是卖方市场，辛辛苦苦做出来，只能算是辛苦钱，熬夜加班是常态，逼走了很多人入行的年轻人，只看到万物竞发，优势在我的短剧头部公司，大家明知都过得不太好，还在说AI短剧的优势，目前来看又混淆影视行业这块改编，影视行业在大版权时代，谁用AI直接拍摄长剧，算得上是一种非常冒险的激进行为，顶多起到辅助作用，真用AI全面替代，那包不可能的，能签约授权自己肖像权给AI做视频的明星，肯定是抵触的这种授权的，伤害是自身商业利益，且不是AI生成的工具能发展到随时替换真人的地步了。况且很多靠CG特效堆积出来的效果，现在观众并不买账，还是要能讲好故事的能力。AI剧本分镜，很难达到预期不说，真的导演来做已经有进ICU的，因为都是任务紧，周期短，为了快速更新效率为先，怎么可能保证质量了，AI短剧虽然爆火，还不是因为降本增效的原因，还不是短剧本身是占市场大头，大头还是传统影视剧。因为是流量为先，不是卖会员和票房分成，是广告引流，短剧平台的广告也是鱼目混杂，有灰产在里面。很多模仿红果短剧，免费短剧，广告更是多如牛毛。搬运AI作品现在成版权归属泛滥地，随意搬运他人作品亦是常态，因为很难定型AI短剧归属权问题，目前还是空白。所以一旦政策受压，立马就会冲击。本来就不看好短剧发展，更看不好AI短剧发展，观众图一时新鲜尚可，量在大也是徒劳，火的毕竟也就1/2部头部，大部分会成为亏本生意。
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,脑中有片混沌海,5973099.0,男,2026-04-20 13:16:59,云南,1.0,用评论诈骗的一句话来说：觉得自己百分百能抵抗的，那只是还没遇到适合你的那一部[笑哭]
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,喷气式背包,49872336.0,保密,2026-04-15 18:54:46,湖北,1.0,预制菜市场再大也淘汰不了厨子[吃瓜]
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,汽车出发o汽车出动o,1750126167.0,保密,2026-04-14 21:12:01,广东,2.0,前面都说得对，后面的拔高“说AI短剧什么更宏大的视觉想象力”完全不苟同，不评论的我也忍不住要大骂“别扯淡！别洗白”只要是短剧，题材的底层逻辑就是奶头乐，追求多巴胺！只是多了一个工具更换更多奶头乐的形式，只要还是短剧就没有多大推动人类文明的价值。作为KOL，更应倡导和寻求AI视频的正向意义
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,11755181585,28809873.0,保密,2026-04-14 18:46:57,安徽,1.0,所有的行业都有一个通病，你看赚钱，你一进去，窗口就关了
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,卄㭍,33065787.0,男,2026-04-14 19:42:23,辽宁,1.0,挺好，彻底解决了部分演员演技不好的问题
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,云睦七七,46990528.0,保密,2026-04-15 08:10:26,广东,1.0,龙王已经在拍正剧了[吃瓜]
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,聆听夏末丶,351275611.0,保密,2026-04-14 19:58:53,广西,1.0,只能说不愧是B站，和之前争长短视频一样的氛围，真是精彩
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,月白是大傻瓜,3706929725573870.0,保密,2026-04-16 17:49:59,四川,1.0,消费者实际上很多都不会愿意为AI短剧付费，所以平台买下来，或者个人传播主要还是获取流量，然后通过流量变现，流量这玩意，现在是越来越卷，入行的越来越多，流量越来越不值钱，早晚会卷死九成自媒体，剩下几家赢家通吃，就跟现在的头部企业一样
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,昭云若雪,1877150869.0,保密,2026-04-15 07:08:04,福建,1.0,小部分有钱人 。开会员看优质AI剧。贡献 消费力。。。大部分穷人。只看免费普通AI短剧。贡献电费。。。总之 最后的结局就是 大量失业。严重内卷。不婚不育。。。
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,伓普通人,22893222.0,男,2026-04-14 11:53:55,浙江,18.0,ai剧的未来发展大概率是优质内容更优质，劣质内容更劣质，两极分化应该会更严重，但是个人内容影片创作也更便利，其实还是服务内容，个人的创作力依旧是底层代码
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,免费可乐,31988028.0,保密,2026-04-18 11:55:50,广东,1.0,ai短剧很好啊，让故事真的走向故事，真人短剧那么多男女住，丑的啊，演技烂的啊，看都看不下去，而且也不会红角红了，就让故事围着它转。编剧导演再不被演员桎梏，抖音上有几个感觉是编辑导演的号自己做的ai，就回归故事情节性了
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,敏感昵称,541957.0,男,2026-04-19 18:13:16,广东,1.0,以后小说网站，都可以一键生成当前章节的画面功能！
AI替身,BV1zCQYBXEWf,我们去看了AI短剧片场，结果像在逛网吧...【差评君】,弧形闪现,357220831.0,保密,2026-04-15 13:26:55,广东,4.0,"问题是真人短剧刚出来也是这个说法，成本低量大等优势，但现实是现在整体行业却完全是亏的，赚钱的是少数。

ai短剧现在成本进一步下跌，但付费意愿也同样跟着下跌，毕竟哪怕下沉市场也不是傻子。所以一味的追求成本小，投资小，损失也小。而不考虑稳定回报率，只赌一把爆款，感觉能让行业正常发展。

感觉把这套模式跑通并欣欣向荣只有短视频，，直播，以及网文。但这几个成本更是几乎无限压低，甚至大多时候以个人副业的形式存在。

除非AI短剧以后也能进化到这个地步，但无非也变成各类短视频多了一种表现形式，而非真的繁衍出一个具有现实变现能力的行业

目前看AI短剧是否能活下去核心因素，不是成本有多低，单个爆了回报率有多高。

而是整个行业的总体利润是否是正的，这些利润再过了一遍平台之后是否还能维持出整个行业的补贴平衡。"
